Exported from Sap Flow Tool (1.5.0) on 19/05/2019 at 21:01
date time,DOY,HRM Sap Flow Meter (SFM1) (SFM1G40O),HRM Sap Flow Meter (SFM1) (SFM1G40O),HRM Sap Flow Meter (SFM1) (SFM1G40O),HRM Sap Flow Meter (SFM1) (SFM1G40O),
dd/MM/yyyy hh:mm:ss.zzz,DOY,0_OuterDownstream(DegC),1_OuterUpstream(DegC),2_InnerDownstream(DegC),3_InnerUpstream(DegC),
31/10/2017 07:00:45.000,304,16.38683701,16.39272308,16.39332199,16.43183517,
31/10/2017 07:00:46.000,304,16.39587212,16.40474701,16.43285751,16.46714401,
31/10/2017 07:00:47.000,304,16.40953064,16.42821503,16.48642731,16.52384567,
31/10/2017 07:00:48.000,304,16.43554688,16.46461678,16.57448769,16.60395813,
31/10/2017 07:00:49.000,304,16.47521591,16.50660896,16.68811989,16.68889236,
31/10/2017 07:00:50.000,304,16.52876282,16.57000542,16.80129433,16.80033875,
31/10/2017 07:00:51.000,304,16.58568001,16.64694023,16.94351768,16.9169445,
31/10/2017 07:00:52.000,304,16.66344833,16.73394585,17.08854675,17.01571655,
31/10/2017 07:00:53.000,304,16.75055504,16.81328773,17.21053505,17.12394524,
31/10/2017 07:00:54.000,304,16.83037949,16.90829086,17.34605026,17.22193336,
31/10/2017 07:00:55.000,304,16.92751503,17.00345802,17.47205734,17.29706573,
31/10/2017 07:00:56.000,304,17.02626801,17.08340263,17.58714676,17.37392998,
31/10/2017 07:00:57.000,304,17.10964394,17.17338562,17.67674828,17.4393425,
31/10/2017 07:00:58.000,304,17.20435524,17.25915337,17.77055168,17.49433708,
31/10/2017 07:00:59.000,304,17.29479218,17.32852554,17.85339355,17.53323555,
31/10/2017 07:01:00.000,304,17.36928749,17.40542221,17.91617012,17.57103729,
31/10/2017 07:01:01.000,304,17.45243835,17.47677422,17.98079109,17.60094452,
31/10/2017 07:01:02.000,304,17.53058434,17.53263664,18.03590775,17.62109756,
31/10/2017 07:01:03.000,304,17.60301208,17.59219742,18.07679176,17.63856506,
31/10/2017 07:01:04.000,304,17.66130638,17.645895,18.11726761,17.65098763,
31/10/2017 07:01:05.000,304,17.72488976,17.69442749,18.15136909,17.65834999,
31/10/2017 07:01:06.000,304,17.78357315,17.73210907,18.17569733,17.6629734,
31/10/2017 07:01:07.000,304,17.83051872,17.77190399,18.19926453,17.66439438,
31/10/2017 07:01:08.000,304,17.88071823,17.80772018,18.21781731,17.66366196,
31/10/2017 07:01:09.000,304,17.92676163,17.83546638,18.23038292,17.66047287,
31/10/2017 07:01:10.000,304,17.96334076,17.86411667,18.24155045,17.65533257,
31/10/2017 07:01:11.000,304,18.00248528,17.88935852,18.24910355,17.64901543,
31/10/2017 07:01:12.000,304,18.03798485,17.90808678,18.2532959,17.64031792,
31/10/2017 07:01:13.000,304,18.06567192,17.9264946,18.25571251,17.63079071,
31/10/2017 07:01:14.000,304,18.09514618,17.94220734,18.25539017,17.62157822,
31/10/2017 07:01:15.000,304,18.12131691,17.95387268,18.25295448,17.6098938,
31/10/2017 07:01:16.000,304,18.1415844,17.96540833,18.24936485,17.59745979,
31/10/2017 07:01:17.000,304,18.16318512,17.97488213,18.24358559,17.58468437,
31/10/2017 07:01:18.000,304,18.18259048,17.98146439,18.23618889,17.57350159,
31/10/2017 07:01:19.000,304,18.19765282,17.98779678,18.2285347,17.55980682,
31/10/2017 07:01:20.000,304,18.21333504,17.99232674,18.21881866,17.5457325,
31/10/2017 07:01:21.000,304,18.22632408,17.99520683,18.20789909,17.5335865,
31/10/2017 07:01:22.000,304,18.23823547,17.99726868,18.19799995,17.51941109,
31/10/2017 07:01:23.000,304,18.2466774,17.99767113,18.18541908,17.50516701,
31/10/2017 07:01:24.000,304,18.25504303,17.99744606,18.17238235,17.49267769,
31/10/2017 07:01:25.000,304,18.2617588,17.99590683,18.16061974,17.4779911,
31/10/2017 07:01:26.000,304,18.26597977,17.9934597,18.14654922,17.46386528,
31/10/2017 07:01:27.000,304,18.27006149,17.99060631,18.13202858,17.45175552,
31/10/2017 07:01:28.000,304,18.27344131,17.98733711,18.11913109,17.43750763,
31/10/2017 07:01:29.000,304,18.27524567,17.9836235,18.10395622,17.42327881,
31/10/2017 07:01:30.000,304,18.27558899,17.97834396,18.08810234,17.41126633,
31/10/2017 07:01:31.000,304,18.27481842,17.97364807,18.07417679,17.39788628,
31/10/2017 07:01:32.000,304,18.2736454,17.96733665,18.05829048,17.38433075,
31/10/2017 07:01:33.000,304,18.27161026,17.95973396,18.04192734,17.37237167,
31/10/2017 07:01:34.000,304,18.26976204,17.95325279,18.02853775,17.35894966,
31/10/2017 07:01:35.000,304,18.26724434,17.94539833,18.01197052,17.34567261,
31/10/2017 07:01:36.000,304,18.26486015,17.93772507,17.99542618,17.33442116,
31/10/2017 07:01:37.000,304,18.26126099,17.93071556,17.98150253,17.32149124,
31/10/2017 07:01:38.000,304,18.2580204,17.92257118,17.96494865,17.3085556,
31/10/2017 07:01:39.000,304,18.25355911,17.9152565,17.94814873,17.29787064,
31/10/2017 07:01:40.000,304,18.24929619,17.9068737,17.93434334,17.28555298,
31/10/2017 07:01:41.000,304,18.2437191,17.89863968,17.91769791,17.27500343,
31/10/2017 07:01:42.000,304,18.23764038,17.89134026,17.90128517,17.26274872,
31/10/2017 07:01:43.000,304,18.23213959,17.88274384,17.88757896,17.25091171,
31/10/2017 07:01:44.000,304,18.2259903,17.87416267,17.87145424,17.24079895,
31/10/2017 07:01:45.000,304,18.21993256,17.8664093,17.85782814,17.22937965,
31/10/2017 07:01:46.000,304,18.21413803,17.8574543,17.84183121,17.21840668,
31/10/2017 07:01:47.000,304,18.20566559,17.84766579,17.82612801,17.20879555,
31/10/2017 07:01:48.000,304,18.1969986,17.83909988,17.81259727,17.19819641,
31/10/2017 07:01:49.000,304,18.18924904,17.82844543,17.79721451,17.18756485,
31/10/2017 07:01:50.000,304,18.18031502,17.81856155,17.78158569,17.17854118,
31/10/2017 07:01:51.000,304,18.17182922,17.80996895,17.7666626,17.16825104,
31/10/2017 07:01:52.000,304,18.16415024,17.79993439,17.75372696,17.15823936,
31/10/2017 07:01:53.000,304,18.15478134,17.79033279,17.73816299,17.14984512,
31/10/2017 07:01:54.000,304,18.14577866,17.7821579,17.72350502,17.14025497,
31/10/2017 07:01:55.000,304,18.13852501,17.77266312,17.71099281,17.13064384,
31/10/2017 07:01:56.000,304,18.1301651,17.76320076,17.69625473,17.12156105,
31/10/2017 07:01:57.000,304,18.12255859,17.75506783,17.68182373,17.11389732,
31/10/2017 07:01:58.000,304,18.1158905,17.74599457,17.66962433,17.10471153,
31/10/2017 07:01:59.000,304,18.10834885,17.73663902,17.65524101,17.09592819,
31/10/2017 07:02:00.000,304,18.1008873,17.72867775,17.64166451,17.08847809,
31/10/2017 07:02:01.000,304,18.09423065,17.71972275,17.6299305,17.07972527,
31/10/2017 07:02:02.000,304,18.08593941,17.71079445,17.61621475,17.07129288,
31/10/2017 07:02:03.000,304,18.07707405,17.70306778,17.60261154,17.06447792,
31/10/2017 07:02:04.000,304,18.06982231,17.69391441,17.59128761,17.05662346,
31/10/2017 07:02:05.000,304,18.06104851,17.68460274,17.57812309,17.04971695,
31/10/2017 07:02:06.000,304,18.05156326,17.67759705,17.56667709,17.04171753,
31/10/2017 07:02:07.000,304,18.04384041,17.6689949,17.55394554,17.03419304,
31/10/2017 07:02:08.000,304,18.03522682,17.66024208,17.54107857,17.02785873,
31/10/2017 07:02:09.000,304,18.02671051,17.65342903,17.52866554,17.020504,
31/10/2017 07:02:10.000,304,18.01930809,17.64520645,17.51788902,17.01340103,
31/10/2017 07:02:11.000,304,18.01136017,17.63696289,17.50585556,17.00613785,
31/10/2017 07:02:12.000,304,18.00379753,17.6303997,17.49393654,17.00008011,
31/10/2017 07:02:13.000,304,17.99632454,17.62231064,17.4836483,16.99336433,
31/10/2017 07:02:14.000,304,17.98995972,17.61428642,17.47212601,16.98656464,
31/10/2017 07:02:15.000,304,17.98282242,17.60669327,17.46050835,16.98089409,
31/10/2017 07:02:16.000,304,17.97558784,17.60002899,17.45062447,16.97446442,
31/10/2017 07:02:17.000,304,17.96958733,17.59229851,17.43900681,16.96807098,
31/10/2017 07:02:18.000,304,17.96208,17.58449745,17.42813492,16.96263313,
31/10/2017 07:02:19.000,304,17.95458794,17.57809067,17.41879082,16.95646477,
31/10/2017 07:02:20.000,304,17.94848633,17.57026863,17.40789795,16.95064545,
31/10/2017 07:02:21.000,304,17.94151306,17.5625267,17.39757729,16.9453373,
31/10/2017 07:02:22.000,304,17.93455124,17.55602264,17.38855743,16.93953896,
31/10/2017 07:02:23.000,304,17.92845917,17.54825974,17.37812424,16.933918,
31/10/2017 07:02:24.000,304,17.92155647,17.54051781,17.36759567,16.92894173,
31/10/2017 07:02:25.000,304,17.91463089,17.53449631,17.35896111,16.92325783,
31/10/2017 07:02:26.000,304,17.90855217,17.52776337,17.34911919,16.91791153,
31/10/2017 07:02:27.000,304,17.90184021,17.5217514,17.3393364,16.91345596,
31/10/2017 07:02:28.000,304,17.89590454,17.51531982,17.33105469,16.9078083,
31/10/2017 07:02:29.000,304,17.88879204,17.50872612,17.3215332,16.90252113,
31/10/2017 07:30:08.000,304,20.30778503,19.40433502,17.31066322,17.18321609,
31/10/2017 07:30:09.000,304,20.3099823,19.40558243,17.31109047,17.18372917,
31/10/2017 07:30:10.000,304,20.31145477,19.40636063,17.3115921,17.18418694,
31/10/2017 07:30:11.000,304,20.31292725,19.40766525,17.31199646,17.18416595,
31/10/2017 07:30:12.000,304,20.3145237,19.40894508,17.31246185,17.18443871,
31/10/2017 07:30:13.000,304,20.3157196,19.4103775,17.31302261,17.18491745,
31/10/2017 07:30:14.000,304,20.31737328,19.4118042,17.31358719,17.18557549,
31/10/2017 07:30:15.000,304,20.31949043,19.41272163,17.31399918,17.18602753,
31/10/2017 07:30:16.000,304,20.32094193,19.41444778,17.31455803,17.18640709,
31/10/2017 07:30:17.000,304,20.32359886,19.41572571,17.31507683,17.186306,
31/10/2017 07:30:18.000,304,20.32558632,19.41627502,17.31566811,17.18681335,
31/10/2017 07:30:19.000,304,20.32645798,19.41833687,17.3163681,17.18742752,
31/10/2017 07:30:20.000,304,20.32860756,19.41975403,17.31666756,17.18789673,
31/10/2017 07:30:21.000,304,20.33047104,19.42100143,17.31672478,17.18816376,
31/10/2017 07:30:22.000,304,20.3318367,19.42291832,17.31710434,17.18868065,
31/10/2017 07:30:23.000,304,20.33363152,19.42381287,17.31704521,17.18904305,
31/10/2017 07:30:24.000,304,20.33458519,19.42539024,17.31765366,17.18928337,
31/10/2017 07:30:25.000,304,20.33551788,19.42601967,17.31833649,17.18962097,
31/10/2017 07:30:26.000,304,20.33646011,19.42638779,17.31856728,17.18974304,
31/10/2017 07:30:27.000,304,20.33782005,19.42706871,17.31908417,17.19020081,
31/10/2017 07:30:28.000,304,20.33872604,19.42822456,17.31946373,17.19080925,
31/10/2017 07:30:29.000,304,20.3395462,19.42909431,17.31968117,17.19112015,
31/10/2017 07:30:30.000,304,20.34050941,19.42996788,17.31994247,17.19120979,
31/10/2017 07:30:31.000,304,20.34111404,19.43168259,17.32021523,17.19114113,
31/10/2017 07:30:32.000,304,20.34211731,19.43264198,17.32096291,17.1912899,
31/10/2017 07:30:33.000,304,20.34403992,19.43342972,17.32125092,17.19173431,
31/10/2017 07:30:34.000,304,20.34479523,19.43483734,17.32137299,17.19194221,
31/10/2017 07:30:35.000,304,20.34603691,19.43634415,17.321661,17.19226265,
31/10/2017 07:30:36.000,304,20.3469696,19.43785858,17.32189178,17.19291878,
31/10/2017 07:30:37.000,304,20.34874344,19.43911552,17.32216263,17.19331932,
31/10/2017 07:30:38.000,304,20.35091209,19.44006348,17.32242966,17.19348907,
31/10/2017 07:30:39.000,304,20.3513031,19.4400959,17.32186508,17.19245911,
31/10/2017 07:30:40.000,304,20.35198402,19.43936539,17.32077026,17.19088936,
31/10/2017 07:30:41.000,304,20.35366058,19.44086266,17.32073402,17.19100189,
31/10/2017 07:30:42.000,304,20.35551453,19.44267845,17.32136345,17.19153023,
31/10/2017 07:30:43.000,304,20.35728073,19.44389343,17.32380104,17.19378853,
31/10/2017 07:30:44.000,304,20.35978889,19.44649887,17.33144379,17.20217133,
31/10/2017 07:30:45.000,304,20.36779213,19.45383072,17.3541832,17.21934509,
31/10/2017 07:30:46.000,304,20.38004684,19.46327591,17.39002609,17.25484657,
31/10/2017 07:30:47.000,304,20.39654541,19.48303604,17.45713997,17.31160164,
31/10/2017 07:30:48.000,304,20.42692375,19.51601791,17.55675507,17.37819481,
31/10/2017 07:30:49.000,304,20.47285843,19.5574913,17.66676712,17.47470474,
31/10/2017 07:30:50.000,304,20.52496338,19.62154388,17.81876945,17.58425713,
31/10/2017 07:30:51.000,304,20.59853745,19.68749809,17.98719215,17.68186188,
31/10/2017 07:30:52.000,304,20.68308449,19.77331352,18.13542366,17.79287148,
31/10/2017 07:30:53.000,304,20.7624855,19.86468697,18.30658531,17.89534378,
31/10/2017 07:30:54.000,304,20.85956383,19.95890999,18.47033691,17.97473145,
31/10/2017 07:30:55.000,304,20.95902443,20.03986931,18.60163689,18.05644798,
31/10/2017 07:30:56.000,304,21.04486656,20.13220787,18.74326897,18.12573051,
31/10/2017 07:30:57.000,304,21.14369583,20.22060966,18.87226295,18.17642021,
31/10/2017 07:30:58.000,304,21.23851776,20.29120636,18.97117615,18.22541809,
31/10/2017 07:30:59.000,304,21.31663132,20.36826706,19.07329369,18.26400375,
31/10/2017 07:31:00.000,304,21.4027977,20.43903542,19.16195679,18.29073143,
31/10/2017 07:31:01.000,304,21.48236847,20.49379158,19.22886848,18.31388474,
31/10/2017 07:31:02.000,304,21.54591942,20.55137062,19.2961998,18.33060265,
31/10/2017 07:31:03.000,304,21.61551476,20.60347748,19.35297585,18.34028053,
31/10/2017 07:31:04.000,304,21.68076897,20.64416504,19.39386177,18.34724808,
31/10/2017 07:31:05.000,304,21.73319626,20.68696213,19.43211365,18.34994316,
31/10/2017 07:31:06.000,304,21.78790665,20.72415161,19.46255684,18.34939194,
31/10/2017 07:31:07.000,304,21.83600807,20.75142288,19.48278618,18.34592628,
31/10/2017 07:31:08.000,304,21.87067413,20.77958107,19.50080109,18.3400383,
31/10/2017 07:31:09.000,304,21.90566254,20.80330086,19.51294708,18.33265877,
31/10/2017 07:31:10.000,304,21.9366436,20.82060051,19.51896477,18.32310295,
31/10/2017 07:31:11.000,304,21.96073723,20.83798981,19.5217514,18.31160927,
31/10/2017 07:31:12.000,304,21.98655891,20.85290909,19.52059364,18.30114746,
31/10/2017 07:31:13.000,304,22.01029587,20.8650856,19.51646614,18.2878437,
31/10/2017 07:31:14.000,304,22.0292511,20.87727928,19.50836563,18.27373123,
31/10/2017 07:31:15.000,304,22.05030251,20.88716507,19.49773026,18.26092339,
31/10/2017 07:31:16.000,304,22.06877518,20.89385796,19.48431969,18.24615669,
31/10/2017 07:31:17.000,304,22.08168793,20.89834404,19.47114563,18.2305603,
31/10/2017 07:31:18.000,304,22.09281921,20.89988708,19.45416069,18.21501732,
31/10/2017 07:31:19.000,304,22.10098076,20.90096664,19.43516731,18.20148087,
31/10/2017 07:31:20.000,304,22.10665512,20.90115929,19.41856003,18.18543434,
31/10/2017 07:31:21.000,304,22.11325073,20.90027809,19.39799118,18.16949463,
31/10/2017 07:31:22.000,304,22.11987686,20.89893723,19.37563515,18.15608215,
31/10/2017 07:31:23.000,304,22.12474632,20.89648628,19.35488892,18.13996124,
31/10/2017 07:31:24.000,304,22.12794876,20.89303589,19.33006287,18.12627029,
31/10/2017 07:31:25.000,304,22.13033867,20.88931847,19.30539513,18.1105442,
31/10/2017 07:31:26.000,304,22.13099861,20.88422775,19.28378105,18.09510422,
31/10/2017 07:31:27.000,304,22.13104248,20.87924004,19.25787735,18.07982254,
31/10/2017 07:31:28.000,304,22.13044739,20.87394714,19.23208046,18.06709671,
31/10/2017 07:31:29.000,304,22.12896156,20.866539,19.20998573,18.05238342,
31/10/2017 07:31:30.000,304,22.1276474,20.85778999,19.18340683,18.03985023,
31/10/2017 07:31:31.000,304,22.12534714,20.85033989,19.15626144,18.02542114,
31/10/2017 07:31:32.000,304,22.12235451,20.84221077,19.13407707,18.01145172,
31/10/2017 07:31:33.000,304,22.11735725,20.8339901,19.10860443,17.99764824,
31/10/2017 07:31:34.000,304,22.11236572,20.82652855,19.08303833,17.98600578,
31/10/2017 07:31:35.000,304,22.10625267,20.81711769,19.06101227,17.97317123,
31/10/2017 07:31:36.000,304,22.10000038,20.80708313,19.03541946,17.96011353,
31/10/2017 07:31:37.000,304,22.0920372,20.79738235,19.01008987,17.94904137,
31/10/2017 07:31:38.000,304,22.0842247,20.78959084,18.98826408,17.93682671,
31/10/2017 07:31:39.000,304,22.07711983,20.78070831,18.96294785,17.92482185,
31/10/2017 07:31:40.000,304,22.06845474,20.77144241,18.93795776,17.91427994,
31/10/2017 07:31:41.000,304,22.05941963,20.76380348,18.91667366,17.90296173,
31/10/2017 07:31:42.000,304,22.0515461,20.7549324,18.89261627,17.89179993,
31/10/2017 07:31:43.000,304,22.04201889,20.74546242,18.86906433,17.88217735,
31/10/2017 07:31:44.000,304,22.03222084,20.73765373,18.84887886,17.87119102,
31/10/2017 07:31:45.000,304,22.02370644,20.72838211,18.82584381,17.86043549,
31/10/2017 07:31:46.000,304,22.01320648,20.71905136,18.80312347,17.85162544,
31/10/2017 07:31:47.000,304,22.00186157,20.710495,18.78370667,17.84121132,
31/10/2017 07:31:48.000,304,21.99234009,20.70032501,18.76139259,17.83101654,
31/10/2017 07:31:49.000,304,21.98170471,20.69037628,18.73961639,17.82291603,
31/10/2017 07:31:50.000,304,21.97093964,20.68192673,18.72126389,17.81311035,
31/10/2017 07:31:51.000,304,21.9617939,20.67242432,18.70008087,17.80379868,
31/10/2017 07:31:52.000,304,21.95166206,20.66255379,18.67929268,17.79569244,
31/10/2017 07:31:53.000,304,21.9410038,20.65422821,18.66152763,17.78701019,
31/10/2017 07:31:54.000,304,21.93127441,20.64426613,18.64130592,17.77794838,
31/10/2017 07:31:55.000,304,21.91994476,20.6351757,18.62151146,17.77066422,
31/10/2017 07:31:56.000,304,21.91031265,20.62411499,18.60498428,17.76222229,
31/10/2017 07:31:57.000,304,21.89882278,20.61392975,18.58605003,17.75370598,
31/10/2017 07:31:58.000,304,21.8873558,20.60572624,18.56763268,17.74693489,
31/10/2017 07:31:59.000,304,21.87854767,20.59608459,18.5518589,17.73887253,
31/10/2017 07:32:00.000,304,21.86802483,20.58666801,18.53394508,17.73118973,
31/10/2017 07:32:01.000,304,21.85738754,20.57875824,18.51639938,17.72476768,
31/10/2017 07:32:02.000,304,21.84850121,20.56896782,18.50123405,17.71731377,
31/10/2017 07:32:03.000,304,21.83808899,20.55910873,18.4841404,17.70999336,
31/10/2017 07:32:04.000,304,21.82825661,20.55105972,18.46769142,17.70382118,
31/10/2017 07:32:05.000,304,21.81785202,20.54255676,18.45350266,17.69700813,
31/10/2017 07:32:06.000,304,21.80843353,20.53303909,18.43744087,17.68977356,
31/10/2017 07:32:07.000,304,21.79711533,20.52420044,18.42155457,17.68399239,
31/10/2017 07:32:08.000,304,21.78502083,20.51382256,18.40797615,17.67765045,
31/10/2017 07:32:09.000,304,21.77422905,20.50272942,18.39253426,17.67142487,
31/10/2017 07:32:10.000,304,21.76207352,20.49145699,18.37779427,17.66589546,
31/10/2017 07:32:11.000,304,21.74978065,20.48176575,18.36520767,17.65969276,
31/10/2017 07:32:12.000,304,21.73905754,20.4705658,18.35122871,17.65379906,
31/10/2017 07:32:13.000,304,21.72667313,20.45967484,18.33695984,17.64879799,
31/10/2017 07:32:14.000,304,21.7147541,20.45011902,18.32473755,17.64287758,
31/10/2017 07:32:15.000,304,21.70501328,20.43963623,18.31088638,17.63715363,
31/10/2017 07:32:16.000,304,21.69335365,20.42944717,18.29783821,17.63267136,
31/10/2017 07:32:17.000,304,21.68205643,20.42043114,18.28470421,17.62714195,
31/10/2017 07:32:18.000,304,21.67298698,20.41047287,18.27362251,17.62200737,
31/10/2017 07:32:19.000,304,21.66269302,20.40038109,18.26088715,17.61655617,
31/10/2017 07:32:20.000,304,21.65307045,20.39279175,18.24855042,17.61201477,
31/10/2017 07:32:21.000,304,21.64407539,20.38416672,18.23806953,17.60698128,
31/10/2017 07:32:22.000,304,21.63684654,20.37605095,18.22569656,17.60223198,
31/10/2017 07:32:23.000,304,21.62887001,20.3687706,18.21436882,17.59783936,
31/10/2017 07:32:24.000,304,21.61990166,20.36256218,18.20451927,17.59300804,
31/10/2017 07:32:25.000,304,21.61092186,20.35491943,18.19298744,17.58873367,
31/10/2017 07:32:26.000,304,21.60008812,20.34852409,18.18144417,17.58468437,
31/10/2017 07:32:27.000,304,21.59012794,20.34111977,18.17200089,17.5802021,
31/10/2017 07:32:28.000,304,21.58226395,20.3338623,18.1613102,17.57591057,
31/10/2017 07:32:29.000,304,21.57398796,20.32629776,18.1509304,17.57194138,
31/10/2017 08:00:08.000,304,19.38736153,19.32592201,17.65525246,17.53148651,
31/10/2017 08:00:09.000,304,19.38519859,19.32390785,17.65494156,17.53148651,
31/10/2017 08:00:10.000,304,19.38306236,19.32227325,17.6548996,17.531353,
31/10/2017 08:00:11.000,304,19.38121796,19.3202858,17.65504837,17.53123665,
31/10/2017 08:00:12.000,304,19.3791256,19.3182621,17.65497971,17.53139687,
31/10/2017 08:00:13.000,304,19.37696648,19.31606674,17.65504265,17.53132629,
31/10/2017 08:00:14.000,304,19.37501144,19.31394577,17.65484047,17.53138542,
31/10/2017 08:00:15.000,304,19.37340927,19.31288528,17.6546917,17.53129578,
31/10/2017 08:00:16.000,304,19.37148476,19.31156921,17.6545887,17.53137589,
31/10/2017 08:00:17.000,304,19.36938667,19.30992317,17.65432167,17.53133202,
31/10/2017 08:00:18.000,304,19.36740494,19.30828857,17.65418816,17.53120422,
31/10/2017 08:00:19.000,304,19.36524582,19.30634308,17.65452003,17.53121567,
31/10/2017 08:00:20.000,304,19.3632431,19.30348778,17.65447235,17.53127289,
31/10/2017 08:00:21.000,304,19.36219406,19.30158615,17.65424156,17.53112411,
31/10/2017 08:00:22.000,304,19.36108017,19.30177689,17.65411949,17.53111267,
31/10/2017 08:00:23.000,304,19.35998344,19.30127716,17.65401268,17.53124619,
31/10/2017 08:00:24.000,304,19.35879517,19.29997635,17.6538887,17.5311451,
31/10/2017 08:00:25.000,304,19.35704613,19.29867172,17.65383148,17.53090477,
31/10/2017 08:00:26.000,304,19.35564041,19.29811096,17.65365982,17.53077698,
31/10/2017 08:00:27.000,304,19.35359955,19.29673767,17.65353203,17.53084564,
31/10/2017 08:00:28.000,304,19.35191154,19.29455376,17.65334892,17.5307827,
31/10/2017 08:00:29.000,304,19.34973717,19.29329491,17.65324783,17.53060532,
31/10/2017 08:00:30.000,304,19.34756279,19.29094124,17.65320015,17.53064346,
31/10/2017 08:00:31.000,304,19.34565544,19.2881279,17.65312004,17.53063202,
31/10/2017 08:00:32.000,304,19.34371185,19.28788757,17.65314102,17.53073311,
31/10/2017 08:00:33.000,304,19.34195328,19.2865448,17.65300179,17.53073311,
31/10/2017 08:00:34.000,304,19.33990288,19.28417969,17.65278816,17.53052521,
31/10/2017 08:00:35.000,304,19.33810616,19.28235245,17.6527729,17.53051567,
31/10/2017 08:00:36.000,304,19.33641815,19.28071594,17.65279961,17.53056335,
31/10/2017 08:00:37.000,304,19.33410645,19.27926254,17.65262794,17.53060532,
31/10/2017 08:00:38.000,304,19.33255005,19.2770195,17.65227127,17.53058434,
31/10/2017 08:00:39.000,304,19.32981682,19.27380753,17.65049171,17.52943611,
31/10/2017 08:00:40.000,304,19.32664108,19.27105331,17.64855194,17.52748489,
31/10/2017 08:00:41.000,304,19.32447815,19.26961327,17.64834785,17.52700424,
31/10/2017 08:00:42.000,304,19.32145691,19.2675209,17.6485405,17.52709579,
31/10/2017 08:00:43.000,304,19.31918335,19.26566696,17.65069962,17.52871513,
31/10/2017 08:00:44.000,304,19.32022095,19.26473999,17.65810013,17.53629684,
31/10/2017 08:00:45.000,304,19.32420158,19.26957703,17.68148232,17.55735397,
31/10/2017 08:00:46.000,304,19.33179283,19.28071594,17.72682953,17.58782578,
31/10/2017 08:00:47.000,304,19.34740448,19.29844284,17.78964424,17.64278603,
31/10/2017 08:00:48.000,304,19.37174034,19.33087158,17.89736176,17.72065735,
31/10/2017 08:00:49.000,304,19.41234779,19.37907791,18.04133415,17.80323601,
31/10/2017 08:00:50.000,304,19.46846008,19.43045807,18.18688011,17.90991402,
31/10/2017 08:00:51.000,304,19.53046989,19.50368881,18.37457466,18.02109718,
31/10/2017 08:00:52.000,304,19.61520195,19.58764648,18.57027626,18.11339378,
31/10/2017 08:00:53.000,304,19.70851707,19.66324806,18.73579979,18.21287346,
31/10/2017 08:00:54.000,304,19.79384804,19.7529335,18.92194939,18.30144882,
31/10/2017 08:00:55.000,304,19.89738846,19.842556,19.0952282,18.36752129,
31/10/2017 08:00:56.000,304,20.00222778,19.91718483,19.25301743,18.43325806,
31/10/2017 08:00:57.000,304,20.09204865,20.00009727,19.37548637,18.48715591,
31/10/2017 08:00:58.000,304,20.19376755,20.07848167,19.50094414,18.53020668,
31/10/2017 08:00:59.000,304,20.29107285,20.14100456,19.6110363,18.55898857,
31/10/2017 08:01:00.000,304,20.38329315,20.2089386,19.69211578,18.58488083,
31/10/2017 08:01:01.000,304,20.45717812,20.27091026,19.77171707,18.60388565,
31/10/2017 08:01:02.000,304,20.53688431,20.32739067,19.83735085,18.61444283,
31/10/2017 08:01:03.000,304,20.6096344,20.37137985,19.88319206,18.6216507,
31/10/2017 08:01:04.000,304,20.66492462,20.41690063,19.92485237,18.62471008,
31/10/2017 08:01:05.000,304,20.72265625,20.4567337,19.95688248,18.62400055,
31/10/2017 08:01:06.000,304,20.77385521,20.48660278,19.97899055,18.62017059,
31/10/2017 08:01:07.000,304,20.81412697,20.51703262,19.99097633,18.61392403,
31/10/2017 08:01:08.000,304,20.85805702,20.5436573,19.99900246,18.60500717,
31/10/2017 08:01:09.000,304,20.89819527,20.56412888,20.00185966,18.59579468,
31/10/2017 08:01:10.000,304,20.93455696,20.58468819,19.99949265,18.58331108,
31/10/2017 08:01:11.000,304,20.96251678,20.60185814,19.99184799,18.56991386,
31/10/2017 08:01:12.000,304,20.99147606,20.61645508,19.97961044,18.55754662,
31/10/2017 08:01:13.000,304,21.0171032,20.62637329,19.96504021,18.54185295,
31/10/2017 08:01:14.000,304,21.0363121,20.63559723,19.94417381,18.52593613,
31/10/2017 08:01:15.000,304,21.05524445,20.64209747,19.92054367,18.51164055,
31/10/2017 08:01:16.000,304,21.07104301,20.64590645,19.89476585,18.49432755,
31/10/2017 08:01:17.000,304,21.08187485,20.64943695,19.87136459,18.47725868,
31/10/2017 08:01:18.000,304,21.09133339,20.65077782,19.84187698,18.45982933,
31/10/2017 08:01:19.000,304,21.09812164,20.6502533,19.81113052,18.44514275,
31/10/2017 08:01:20.000,304,21.10128975,20.64813423,19.78362846,18.42784309,
31/10/2017 08:01:21.000,304,21.10318375,20.64481735,19.75138092,18.41072464,
31/10/2017 08:01:22.000,304,21.10342407,20.64079475,19.71849632,18.39600563,
31/10/2017 08:01:23.000,304,21.1014061,20.63579559,19.68982506,18.37933731,
31/10/2017 08:01:24.000,304,21.09969521,20.6288681,19.65608215,18.36317253,
31/10/2017 08:01:25.000,304,21.09649086,20.62154579,19.62245178,18.34916115,
31/10/2017 08:01:26.000,304,21.09174538,20.61451721,19.58831978,18.3332901,
31/10/2017 08:01:27.000,304,21.08733749,20.60619545,19.55902863,18.31763458,
